samuel_l__jackson	actorstarredinmovie	pulp_fiction	samuel_l__jackson	pulp_fiction_4	http://dbpedia.org/resource/Samuel_L._Jackson	http://dbpedia.org/resource/Pulp_Fiction	http://dbpedia.org/resource/Samuel_L._Jackson	http://dbpedia.org/resource/Pulp_Fiction
bruce_willis	actorstarredinmovie	hostage	bruce_willis_2	hostage	http://dbpedia.org/resource/Bruce_Willis	http://dbpedia.org/resource/Hostage_(film)	http://dbpedia.org/resource/Bruce_Willis	http://dbpedia.org/resource/Hostage
johnny_depp	actorstarredinmovie	blow	johnny_depp	blow	http://dbpedia.org/resource/Johnny_Depp	http://dbpedia.org/resource/Blow_(film)	http://dbpedia.org/resource/Johnny_Depp	http://dbpedia.org/resource/Blow_(film)
jimmy_stewart	actorstarredinmovie	rear_window	jimmy_stewart	rear_window	http://dbpedia.org/resource/James_Stewart	http://dbpedia.org/resource/Rear_Window	http://dbpedia.org/resource/James_Stewart	http://dbpedia.org/resource/Rear_Window
steve_carell	actorstarredinmovie	evan_almighty	steve_carell	evan_almighty	http://dbpedia.org/resource/Steve_Carell	http://dbpedia.org/resource/Evan_Almighty	http://dbpedia.org/resource/Steve_Carell	http://dbpedia.org/resource/Evan_Almighty
cate_blanchett	actorstarredinmovie	notes_on_a_scandal	cate_blanchett	notes_on_a_scandal_2	http://dbpedia.org/resource/Cate_Blanchett	http://dbpedia.org/resource/Notes_on_a_Scandal_(film)	http://dbpedia.org/resource/Cate_Blanchett	http://dbpedia.org/resource/Notes_on_a_Scandal_(film)
ridley_scott	actorstarredinmovie	alien	ridley_scott	alien	http://dbpedia.org/resource/Ridley_Scott	http://dbpedia.org/resource/Alien_(film)	http://dbpedia.org/resource/Ridley_Scott	http://dbpedia.org/resource/Alien_(film)
clint_eastwood	actorstarredinmovie	unforgiven	clint_eastwood	unforgiven	http://dbpedia.org/resource/Clint_Eastwood	http://dbpedia.org/resource/Unforgiven	http://dbpedia.org/resource/Clint_Eastwood	http://dbpedia.org/resource/Unforgiven
jodie_foster	actorstarredinmovie	silence_of_the_lambs	jodie_foster_3	silence_of_the_lambs	http://dbpedia.org/resource/Jodie_Foster	http://dbpedia.org/resource/The_Silence_of_the_Lambs_(film)	http://dbpedia.org/resource/Jodie_Foster	http://dbpedia.org/resource/The_Silence_of_the_Lambs_(film)
robin_williams	actorstarredinmovie	dead_poets_society	robin_williams	dead_poets_society	http://dbpedia.org/resource/Robin_Williams	http://dbpedia.org/resource/Dead_Poets_Society	http://dbpedia.org/resource/Robin_Williams	http://dbpedia.org/resource/Dead_Poets_Society
patrick_swayze	actorstarredinmovie	point_break	patrick_swayze	point_break	http://dbpedia.org/resource/Patrick_Swayze	http://dbpedia.org/resource/Point_Break	http://dbpedia.org/resource/Patrick_Swayze	http://dbpedia.org/resource/Point_Break
peter_fonda	actorstarredinmovie	easy_rider	peter_fonda	easy_rider	http://dbpedia.org/resource/Peter_Fonda	http://dbpedia.org/resource/Easy_Rider	http://dbpedia.org/resource/Peter_Fonda	http://dbpedia.org/resource/Easy_Rider
mel_brooks	actorstarredinmovie	spaceballs	mel_brooks	spaceballs	http://dbpedia.org/resource/Mel_Brooks	http://dbpedia.org/resource/Spaceballs	http://dbpedia.org/resource/Mel_Brooks	http://dbpedia.org/resource/Spaceballs
christian_bale	actorstarredinmovie	batman	christian_bale	batman	http://dbpedia.org/resource/Christian_Bale	?	http://dbpedia.org/resource/Christian_Bale	http://dbpedia.org/resource/Batman
tom_hanks	actorstarredinmovie	castaway	tom_hanks	castaway	http://dbpedia.org/resource/Tom_Hanks	http://dbpedia.org/resource/Cast_Away	http://dbpedia.org/resource/Tom_Hanks	http://dbpedia.org/resource/Castaway
jon_voight	actorstarredinmovie	midnight_cowboy	jon_voight	midnight_cowboy	http://dbpedia.org/resource/Jon_Voight	http://dbpedia.org/resource/Midnight_Cowboy	http://dbpedia.org/resource/Jon_Voight	http://dbpedia.org/resource/Midnight_Cowboy
faye_dunaway	actorstarredinmovie	network	faye_dunaway	network	http://dbpedia.org/resource/Faye_Dunaway	http://dbpedia.org/resource/Network_(film)	http://dbpedia.org/resource/Faye_Dunaway	http://dbpedia.org/resource/Computer_network
nicole_kidman	actorstarredinmovie	moulin_rouge	nicole_kidman	moulin_rouge	http://dbpedia.org/resource/Nicole_Kidman	http://dbpedia.org/resource/Moulin_Rouge!	http://dbpedia.org/resource/Nicole_Kidman	http://dbpedia.org/resource/Moulin_Rouge
arnold_schwarzenegger	actorstarredinmovie	terminator	arnold_schwarzenegger	terminator	http://dbpedia.org/resource/Arnold_Schwarzenegger	http://dbpedia.org/resource/The_Terminator	http://dbpedia.org/resource/Arnold_Schwarzenegger	http://dbpedia.org/resource/Terminator_(franchise)
brenda_blethyn	actorstarredinmovie	saving_grace	brenda_blethyn	saving_grace	http://dbpedia.org/resource/Brenda_Blethyn	http://dbpedia.org/resource/Saving_Grace_(2000_film)	http://dbpedia.org/resource/Brenda_Blethyn	http://dbpedia.org/resource/Saving_Grace_(TV_series)
ben_affleck	actorstarredinmovie	smokin__aces	ben_affleck_2	smokin__aces	http://dbpedia.org/resource/Ben_Affleck	?	http://dbpedia.org/resource/Ben_Affleck	http://dbpedia.org/resource/Smokin'_Aces
cher	actorstarredinmovie	moonstruck	cher	moonstruck	http://dbpedia.org/resource/Cher	http://dbpedia.org/resource/Moonstruck	http://dbpedia.org/resource/Cher	http://dbpedia.org/resource/Moonstruck
edward_norton	actorstarredinmovie	hulk	edward_norton	hulk_2	http://dbpedia.org/resource/Edward_Norton	http://dbpedia.org/resource/The_Incredible_Hulk_(film)	http://dbpedia.org/resource/Edward_Norton	http://dbpedia.org/resource/Hulk_(comics)
ryan_gosling	actorstarredinmovie	half_nelson	ryan_gosling	half_nelson	http://dbpedia.org/resource/Ryan_Gosling	http://dbpedia.org/resource/Half_Nelson_(film)	http://dbpedia.org/resource/Ryan_Gosling	http://dbpedia.org/resource/Half_Nelson_(film)
michelle_pfeiffer	actorstarredinmovie	batman_returns	michelle_pfeiffer	batman_returns	http://dbpedia.org/resource/Michelle_Pfeiffer	http://dbpedia.org/resource/Batman_Returns	http://dbpedia.org/resource/Michelle_Pfeiffer	http://dbpedia.org/resource/Batman_Returns
ellen_page	actorstarredinmovie	hard_candy	ellen_page	hard_candy	http://dbpedia.org/resource/Ellen_Page	http://dbpedia.org/resource/Hard_Candy_(film)	http://dbpedia.org/resource/Ellen_Page	http://dbpedia.org/resource/Hard_Candy_(Madonna_album)
wesley_snipes	actorstarredinmovie	blade	wesley_snipes	blade	http://dbpedia.org/resource/Wesley_Snipes	http://dbpedia.org/resource/Blade_(film)	http://dbpedia.org/resource/Wesley_Snipes	http://dbpedia.org/resource/Blade
morgan_freeman	actorstarredinmovie	shawshank_redemption	morgan_freeman_2	shawshank_redemption	http://dbpedia.org/resource/Morgan_Freeman	http://dbpedia.org/resource/The_Shawshank_Redemption	http://dbpedia.org/resource/Morgan_Freeman	http://dbpedia.org/resource/The_Shawshank_Redemption
aaron_eckhart	actorstarredinmovie	the_dark_knight	aaron_eckhart	the_dark_knight	http://dbpedia.org/resource/Aaron_Eckhart	http://dbpedia.org/resource/The_Dark_Knight_(film)	http://dbpedia.org/resource/Aaron_Eckhart	http://dbpedia.org/resource/The_Dark_Knight_(film)
paul_newman	actorstarredinmovie	cool_hand_luke	paul_newman	cool_hand_luke	http://dbpedia.org/resource/Paul_Newman	http://dbpedia.org/resource/Cool_Hand_Luke	http://dbpedia.org/resource/Paul_Newman	http://dbpedia.org/resource/Cool_Hand_Luke
gary_cooper	actorstarredinmovie	sergeant_york	gary_cooper_2	sergeant_york	http://dbpedia.org/resource/Gary_Cooper	http://dbpedia.org/resource/Sergeant_York	http://dbpedia.org/resource/Gary_Cooper	http://dbpedia.org/resource/Sergeant_York
charlie_sheen	actorstarredinmovie	hot_shots	charlie_sheen	hot_shots	http://dbpedia.org/resource/Charlie_Sheen	http://dbpedia.org/resource/Hot_Shots!	http://dbpedia.org/resource/Charlie_Sheen	http://dbpedia.org/resource/Hot_Shots_(The_Wire)
kate_beckinsale	actorstarredinmovie	snow_angels	kate_beckinsale	snow_angels	http://dbpedia.org/resource/Kate_Beckinsale	http://dbpedia.org/resource/Snow_Angels_(film)	http://dbpedia.org/resource/Kate_Beckinsale	http://dbpedia.org/resource/Snow_Angels_(film)
chris_pine	actorstarredinmovie	star_trek	chris_pine	star_trek	http://dbpedia.org/resource/Chris_Pine	http://dbpedia.org/resource/Star_Trek_(film)	http://dbpedia.org/resource/Chris_Pine	http://dbpedia.org/resource/Star_Trek
adam_west_and_burt_ward	actorstarredinmovie	batman	adam_west_and_burt_ward	batman_2	?	http://dbpedia.org/resource/Batman	?	http://dbpedia.org/resource/Batman
katharine_hepburn	actorstarredinmovie	guess_who_s_coming_to_dinner	katharine_hepburn_2	guess_who_s_coming_to_dinner	http://dbpedia.org/resource/Katharine_Hepburn	?	http://dbpedia.org/resource/Katharine_Hepburn	?
gary_lockwood	actorstarredinmovie	n2001_a_space_odyssey	gary_lockwood	n2001_a_space_odyssey	http://dbpedia.org/resource/Gary_Lockwood	http://dbpedia.org/resource/2001:_A_Space_Odyssey_(film)	http://dbpedia.org/resource/Gary_Lockwood	?
macbook_air	agentcollaborateswithagent	steve	macbook_air	steve	http://dbpedia.org/resource/MacBook_Air	http://dbpedia.org/resource/Steve_Jobs	http://dbpedia.org/resource/MacBook_Air	http://dbpedia.org/resource/Steve_Smith_(American_Dad!)
clinton	agentcollaborateswithagent	party	clinton	party	http://dbpedia.org/resource/Bill_Clinton	?	http://dbpedia.org/resource/Bill_Clinton	http://dbpedia.org/resource/List_of_political_parties_in_Australia
yankees	agentcollaborateswithagent	kei_igawa	yankees	kei_igawa	http://dbpedia.org/resource/New_York_Yankees	http://dbpedia.org/resource/Kei_Igawa	http://dbpedia.org/resource/New_York_Yankees	http://dbpedia.org/resource/Kei_Igawa
state	agentcollaborateswithagent	washington	state	washington	?	?	http://dbpedia.org/resource/Political_divisions_of_the_United_States	http://dbpedia.org/resource/Washington_(state)
cnn	agentcollaborateswithagent	wolf_blitzer	cnn	wolf_blitzer	http://dbpedia.org/resource/CNN	http://dbpedia.org/resource/Wolf_Blitzer	http://dbpedia.org/resource/CNN	http://dbpedia.org/resource/Wolf_Blitzer
bush	agentcollaborateswithagent	ronald_reagan	bush	ronald_reagan	http://dbpedia.org/resource/George_H._W._Bush	http://dbpedia.org/resource/Ronald_Reagan	http://dbpedia.org/resource/George_W._Bush	http://dbpedia.org/resource/Ronald_Reagan
tigers	agentcollaborateswithagent	carlos_guillen	tigers	carlos_guillen	http://dbpedia.org/resource/Detroit_Tigers	http://dbpedia.org/resource/Carlos_Guillén	http://dbpedia.org/resource/Detroit_Tigers	http://dbpedia.org/resource/Carlos_Guillén
oklahoma_sooners	agentcollaborateswithagent	ncaa	oklahoma_sooners	ncaa	http://dbpedia.org/resource/Oklahoma_Sooners	http://dbpedia.org/resource/National_Collegiate_Athletic_Association	http://dbpedia.org/resource/Oklahoma_Sooners	http://dbpedia.org/resource/National_Collegiate_Athletic_Association
peninsula_college	agentcollaborateswithagent	ncaa	peninsula_college	ncaa_2	http://dbpedia.org/resource/Peninsula_College	http://dbpedia.org/resource/National_Collegiate_Athletic_Association	http://dbpedia.org/resource/Peninsula_College	http://dbpedia.org/resource/National_Collegiate_Athletic_Association
abc	agentcollaborateswithagent	diane_sawyer	abc	diane_sawyer	http://dbpedia.org/resource/American_Broadcasting_Company	http://dbpedia.org/resource/Diane_Sawyer	http://dbpedia.org/resource/American_Broadcasting_Company	http://dbpedia.org/resource/Diane_Sawyer
world	agentcollaborateswithagent	greg	world	greg	?	?	http://dbpedia.org/resource/World	http://dbpedia.org/resource/Greg_(comics)
john_kerry	agentcollaborateswithagent	obama	john_kerry	obama	http://dbpedia.org/resource/John_Kerry	http://dbpedia.org/resource/Barack_Obama	http://dbpedia.org/resource/John_Kerry	http://dbpedia.org/resource/Barack_Obama
